taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Phylum	Class	Order	Family	Genus	Species	IMG Submission ID	Assembly Method	Genome Completeness %	NCBI Taxon ID	NCBI Project ID	Strain	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Habitat	Host Name	Oxygen Requirement	Sample Body Site	Sample Body Subsite	Specific Ecosystem	Genome Size   * assembled	Gene Count   * assembled
2600255085	Bacteria	Permanent Draft	Culturomics: study of the human digestive flora	Bacteroides timonensis AP1	European Bioinformatics Institute	2600255085	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides timonensis	55650	gsAssembler		1203465	0	AP1	Host-associated	Human	Large intestine	Digestive system	Feces	Homo sapiens	Anaerobe			Fecal	7017222	5785
2547132112	Bacteria	Permanent Draft	Bifidobacterium breve DPC 6330	Bifidobacterium breve DPC 6330	Teagasc	2547132112	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium breve	23697	Newbler v. 2.3		1074482	0	DPC 6330	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens		Gastrointestinal tract		Fecal	2386233	2142
637000028	Bacteria	Finished	"Bartonella sequencing, Uppsala University"	Bartonella quintana Toulouse	Uppsala University	637000028	Proteobacteria	Alphaproteobacteria	Rhizobiales	Bartonellaceae	Bartonella	Bartonella quintana	0	Phred-Phrap-Consed		283165	44	Toulouse	Host-associated	Unclassified	Unclassified	Unclassified	"Gut of the body louse, Host"	Homo sapiens	Aerobe	Gastrointestinal tract	Gut	Unclassified	1581384	1359
2502171173	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus reuteri CF48-3A (Improved draft)	Baylor College of Medicine	2502171173	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus reuteri	915	Newbler v. 2.0.0-Eclipse		525341	31553	CF48-3A	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Microaerophilic	Gastrointestinal tract		Fecal	2056895	2224
640963024	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Blautia obeum ATCC 29174	Washington University in St. Louis	640963024	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	Blautia obeum	0	"Newbler, PCAP"		411459	18147	ATCC 29174	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3624708	4240
2513237360	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium citroniae WAL-17108	Broad Institute	2513237360	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] citroniae	8857	Newbler v. 2.3 PostRelease-11/19/2009		742733	46385	WAL-17108	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	6624812	6154
2513237329	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium sp. 7_1_58FAA	Broad Institute	2513237329	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 7_1_58FAA	8824	Newbler v. 2.3 PostRelease-11/19/2009		658087	39397	7_1_58FAA	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens		Gastrointestinal tract		Fecal	5622443	6001
2547132135	Bacteria	Permanent Draft	Peptoniphilus sp. JC140	Peptoniphilus senegalensis JC140	Aix-Marseille University	2547132135	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Peptoniphilus	Peptoniphilus senegalensis	23720	Newbler v. 2.5.3		1033744	0	JC140	Host-associated	Human	Large intestine	Digestive system	"Host, Human fecal"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	1816348	1788
648231712	Bacteria	Finished	Lactobacillus salivarius CECT 5713	Lactobacillus salivarius CECT 5713	Complutense University of Madrid	648231712	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus salivarius	0			712961	43535	CECT 5713	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora, Human oral cavity"	Homo sapiens	Microaerophilic	Lymph nodes		Fecal	2136138	1672
2524614654	Bacteria	Permanent Draft	"Genomic Encyclopedia of Type Strains, Phase I: the one thousand microbial genomes (KMG-I) project"	Solobacterium moorei DSM 22971	DOE Joint Genome Institute (JGI)	2524614654	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Solobacterium	Solobacterium moorei	14577	Unknown program v. before 2013-05-01		1123263	0	DSM 22971	Host-associated	Human	Large intestine	Digestive system	"Host, Human"	Homo sapiens	Anaerobe			Fecal	2340999	2507
2513237259	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Pseudomonas sp. 2_1_26	Broad Institute	2513237259	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas sp. 2_1_26	8747	Newbler v. 2.3 PostRelease-11/19/2009		665948	40037	2_1_26	Host-associated	Human	Unclassified	Digestive system	"Host, Human intestinal microflora"	Homo sapiens		Gastrointestinal tract		Unclassified	6341124	6115
640963057	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Ruminococcus gnavus ATCC 29149	Washington University in St. Louis	640963057	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Blautia	[Ruminococcus] gnavus	0	"Newbler, PCAP"		411470	18179	ATCC 29149	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3501911	3982
643886047	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lactobacillus ultunensis DSM 16047	Baylor College of Medicine	643886047	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus ultunensis	0	Newbler v. 2.0-01162009		525365	31505	DSM 16047	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Microaerophilic	Gastrointestinal tract	Stomach	Unclassified	2168059	2268
2513237376	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Coprobacillus sp. 3_3_56FAA	Broad Institute	2513237376	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Coprobacillus	Coprobacillus sp. 3_3_56FAA	8873	Newbler v. 2.3 PostRelease-11/19/2009		665941	40019	3_3_56FAA	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	3952410	4026
2541047449	Bacteria	Permanent Draft	Enterococcus -  Broad Institute	Enterococcus avium ATCC 14025	Broad Institute	2541047449	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus avium	20941	ALLPATHS v. R39980		1140002	0	ATCC 14025	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	4620500	4614
2562617155	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Helicobacter bilis ATCC 43879	Broad Institute	2562617155	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter bilis	35458	Newbler v. 2.0.0 PostRelease-1/21/2009		613026	0	ATCC 43879	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	2523721	2307
639633028	Bacteria	Finished	Lactic Acid Bacteria	Lactobacillus casei ATCC 334	"DOE Joint Genome Institute (JGI), Fidelity Systems Inc"	639633028	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Lactobacillus paracasei	0	JAZZ v. 2.9.3		321967	402	ATCC 334	Engineered	Food production	Unclassified	Dairy products	"Host, Intestinal tract"	Homo sapiens	Facultative	Gastrointestinal tract	Intestinal tract	Unclassified	2924325	2865
642791621	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	"Bacteroides intestinalis 341, DSM 17393"	Washington University in St. Louis	642791621	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides intestinalis	0	"Newbler, PCAP"		471870	20523	"341, DSM 17393"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora, Sludge, Wastewater"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	6052596	4982
648276657	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Escherichia coli MS 185-1	Washington University in St. Louis	648276657	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0	Velvet v. 0.7.57		749546	47267	MS 185-1	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens		Gastrointestinal tract		Unclassified	4939390	5297
650377951	Bacteria	Finished	"Genome sequencing of Helicobacter pylori, Washington University Medical School"	Helicobacter pylori Lithuania75	Washington University in St. Louis	650377951	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0			907237	53323	Lithuania75	Host-associated	Unclassified	Unclassified	Unclassified	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract		Unclassified	1640673	1607
2602042044	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Clostridium bolteae WAL-14578 JGI Assembly and Annotation	Broad Institute	2602042044	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Lachnoclostridium	[Clostridium] bolteae	57483	Newbler v2.8		742732	0	WAL-14578	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract		Fecal	5273944	8553
647000214	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides vulgatus PC510	J. Craig Venter Institute (JCVI)	647000214	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides vulgatus	0	Newbler v. 1.1.03.24-64-7		702446	42763	PC510	Host-associated	Human	Large intestine	Digestive system	"Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	4781702	4022
2562617093	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Citrobacter youngae ATCC 29220	Washington University in St. Louis	2562617093	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter youngae	35396	Newbler v. 2.0.0 PreRelease-04/10/2008		500640	0	ATCC 29220	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human fecal, Human intestinal microflora"	Homo sapiens	Facultative	Gastrointestinal tract		Fecal	5150259	5406
2513237345	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Erysipelotrichaceae sp. 2_2_44A	Broad Institute	2513237345	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	unclassified	Erysipelotrichaceae bacterium 2_2_44A	8841	Newbler v. 2.3 PostRelease-11/19/2009		457422	41983	2_2_44A	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens		Gastrointestinal tract		Unclassified	4966377	5032
642555107	Bacteria	Finished	Lactic Acid Bacteria	Bifidobacterium longum DJO10A	DOE Joint Genome Institute (JGI)	642555107	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0	Phred-Phrap v. 4.24 SPS-Consed v. 20.0		205913	18773	DJO10A	Host-associated	Human	Unclassified	Unclassified	"Host, Intestinal tract"	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2389526	2074
651053079	Bacteria	Finished	Yersinia enterocolitica palearctica sv O:3/4 Y11	Yersinia enterocolitica palearctica sv. O:3 bt. 4 Y11	454 Life Sciences	651053079	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Yersinia	Yersinia enterocolitica	0			930944	60483	Y11	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Aerobe	Gastrointestinal tract		Fecal	4625880	4551
643692022	Bacteria	Finished	Escherichia coli genome sequencing - Genoscope	"Escherichia fergusonii UMN026, ATCC 35469"	CEA Genoscope	643692022	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia fergusonii	0			585054	33369	"UMN026, ATCC 35469"	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Facultative			Fecal	4643861	4498
646206252	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium nucleatum animalis 7_1	Broad Institute	646206252	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	0	Newbler v. 2.0.0 PostRelease-1/21/2009		457405	32483	7_1	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract		Unclassified	2510873	2462
651324050	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Lachnospiraceae bacterium 3_1_46FAA	Broad Institute	651324050	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified	Lachnospiraceae bacterium 3_1_46FAA	0	Newbler v. 2.3-PostRelease-11/19/2009		665950	40027	3_1_46FAA	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	3092386	2994
2526164646	Bacteria	Permanent Draft	Shigella flexneri 6603-63	Shigella flexneri 6603-63	University of Maryland	2526164646	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Shigella	Shigella flexneri	15102	Celera Assembler v. 6.1		766161	0	6603-63	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens	Facultative			Fecal	4626718	5230
641736184	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Eubacterium siraeum DSM 15702	Washington University in St. Louis	641736184	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Eubacterium] siraeum	0	PCAP		428128	18921	DSM 15702	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human, Human feces, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	2695934	2770
649633019	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Bifidobacterium longum longum JCM 1217	University of Tokyo	649633019	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium longum	0			565042	32047	JCM 1217	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Unclassified	2385164	2009
645058757	Bacteria	Permanent Draft	Acinetobacter baumannii AB900	Acinetobacter baumannii AB900	State University of New York	645058757	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	Acinetobacter baumannii	0			557601	30995	AB900	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Aerobe	Gastrointestinal tract			3910877	3783
638341085	Bacteria	Permanent Draft	Escherichia coli genome sequencing - TIGR	Escherichia coli O148:H28 B7A (CS6:LT+:ST+)(ETEC)	J. Craig Venter Institute (JCVI)	638341085	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia coli	0			340184	15572	B7A (CS6:LT+:ST+)(ETEC)	Host-associated	Human	Unclassified	Unclassified	Host	Homo sapiens	Facultative	Gastrointestinal tract		Unclassified	5202558	4720
651053031	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Helicobacter pylori 83	Baylor College of Medicine	651053031	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	Helicobacter pylori	0	Newbler v. 2.0.0-Eclipse		585538	34609	83	Host-associated	Animal	Unclassified	Digestive system	"Host, Human stomach"	Homo sapiens	Aerobe	Gastrointestinal tract	Stomach	Unclassified	1617426	1655
2554235201	Bacteria	Permanent Draft	Sequencing of Clinical Strains in the Context of Bacteremia	Serratia marcescens MC620	The Genome Institute at Washington University	2554235201	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens	25506	Velvet v. November 2012		1333585	0	MC620	Host-associated	Human	Large intestine	Digestive system		Homo sapiens				Fecal	5255807	5083
650377911	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Bacteroides xylanisolvens XB1A	Wellcome Trust Sanger Institute	650377911	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides xylanisolvens	0			657309	39177	XB1A	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	5976145	4466
2602041909	Bacteria	Permanent Draft	Escherichia albertii GTC 14781	Escherichia albertii GTC 14781	National Institute of Technology and Evaluation	2602041909	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Escherichia	Escherichia albertii	56299			1115511	0	GTC 14781	Host-associated	Human	Large intestine	Digestive system	Host	Homo sapiens		Gastrointestinal tract	Intestinal tract	Fecal	4422416	4438
651324032	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Fusobacterium nucleatum subsp. animalis 11_3_2	Broad Institute	651324032	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium nucleatum	0	Newbler v. 2.3 PostRelease-11/19/2009		457403	39559	11_3_2	Host-associated	Human	Unclassified	Digestive system	Host	Homo sapiens	Anaerobe	Gastrointestinal tract	Colon	Unclassified	2702139	2695
642979369	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Tyzzerella nexilis DSM 1787	Washington University in St. Louis	642979369	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Tyzzerella	Tyzzerella nexilis	0	Newbler v. 2.0.0 PreRelease-04/10/2008		500632	28659	DSM 1787	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Anaerobe	Gastrointestinal tract		Fecal	3861016	4297
651324010	Bacteria	Permanent Draft	Human Microbiome Project (HMP) Reference Genomes	Bacteroides clarus YIT 12056	Washington University in St. Louis	651324010	Bacteroidetes	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides clarus	0	Velvet v. 0.7.57		762984	48509	YIT 12056	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host, Human intestinal microflora"	Homo sapiens	Obligate anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	3746690	3330
2565956546	Bacteria	Finished	Human Microbiome Project (HMP) Reference Genomes	Eubacterium siraeum V10Sc8a	Wellcome Trust Sanger Institute	2565956546	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Ruminiclostridium	[Eubacterium] siraeum	36459			717961	0	V10Sc8a	Host-associated	Human	Large intestine	Digestive system	"Feces, Gastrointestinal tract, Host"	Homo sapiens	Anaerobe	Gastrointestinal tract	Intestinal tract	Fecal	2836123	2254
